,GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SEASON
2903,Shot Chart Detail,0022400480,55,1626167,Myles Turner,1610612754,Indiana Pacers,1,10,33,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,20,1,0,20250104,IND,PHX,2024-25
2904,Shot Chart Detail,0022400480,19,1626167,Myles Turner,1610612754,Indiana Pacers,1,10,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,0,263,1,1,20250104,IND,PHX,2024-25
2905,Shot Chart Detail,0022400480,24,1626167,Myles Turner,1610612754,Indiana Pacers,1,9,43,Made Shot,Jump Bank Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,112,62,1,1,20250104,IND,PHX,2024-25
2906,Shot Chart Detail,0022400480,28,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,12,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,4,159,1,1,20250104,IND,PHX,2024-25
2907,Shot Chart Detail,0022400480,37,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,8,14,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,-27,185,1,1,20250104,IND,PHX,2024-25
2908,Shot Chart Detail,0022400480,39,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,7,49,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-6,1,1,20250104,IND,PHX,2024-25
2909,Shot Chart Detail,0022400480,42,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,7,16,Made Shot,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,14,1,1,20250104,IND,PHX,2024-25
2910,Shot Chart Detail,0022400480,46,1626167,Myles Turner,1610612754,Indiana Pacers,1,6,49,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,87,246,1,0,20250104,IND,PHX,2024-25
2911,Shot Chart Detail,0022400480,50,1626167,Myles Turner,1610612754,Indiana Pacers,1,6,24,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,20,1,0,20250104,IND,PHX,2024-25
2912,Shot Chart Detail,0022400480,62,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,6,15,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,96,62,1,0,20250104,IND,PHX,2024-25
2913,Shot Chart Detail,0022400480,71,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,5,32,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,239,1,1,20250104,IND,PHX,2024-25
2914,Shot Chart Detail,0022400480,75,1626167,Myles Turner,1610612754,Indiana Pacers,1,5,4,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-2,168,1,1,20250104,IND,PHX,2024-25
2915,Shot Chart Detail,0022400480,80,1630167,Obi Toppin,1610612754,Indiana Pacers,1,4,36,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,5,45,1,0,20250104,IND,PHX,2024-25
2916,Shot Chart Detail,0022400480,95,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,4,20,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-221,132,1,0,20250104,IND,PHX,2024-25
2917,Shot Chart Detail,0022400480,98,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,4,10,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,110,231,1,0,20250104,IND,PHX,2024-25
2918,Shot Chart Detail,0022400480,112,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,3,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,135,218,1,0,20250104,IND,PHX,2024-25
2919,Shot Chart Detail,0022400480,116,1630167,Obi Toppin,1610612754,Indiana Pacers,1,2,47,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-217,150,1,0,20250104,IND,PHX,2024-25
2920,Shot Chart Detail,0022400480,133,204456,T.J. McConnell,1610612754,Indiana Pacers,1,1,44,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,12,104,1,0,20250104,IND,PHX,2024-25
2921,Shot Chart Detail,0022400480,137,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,1,11,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,28,-148,241,1,0,20250104,IND,PHX,2024-25
2922,Shot Chart Detail,0022400480,139,1630167,Obi Toppin,1610612754,Indiana Pacers,1,1,5,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,16,1,1,20250104,IND,PHX,2024-25
2923,Shot Chart Detail,0022400480,141,204456,T.J. McConnell,1610612754,Indiana Pacers,1,0,34,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,34,113,1,1,20250104,IND,PHX,2024-25
2924,Shot Chart Detail,0022400480,146,204456,T.J. McConnell,1610612754,Indiana Pacers,1,0,6,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,-5,1,0,20250104,IND,PHX,2024-25
2925,Shot Chart Detail,0022400480,148,204456,T.J. McConnell,1610612754,Indiana Pacers,1,0,1,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,110,56,1,0,20250104,IND,PHX,2024-25
2926,Shot Chart Detail,0022400480,150,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,0,0,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250104,IND,PHX,2024-25
2927,Shot Chart Detail,0022400480,161,1641716,Jarace Walker,1610612754,Indiana Pacers,2,11,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,22,30,1,1,20250104,IND,PHX,2024-25
2928,Shot Chart Detail,0022400480,166,1641767,Ben Sheppard,1610612754,Indiana Pacers,2,11,7,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-221,16,1,0,20250104,IND,PHX,2024-25
2929,Shot Chart Detail,0022400480,170,1628418,Thomas Bryant,1610612754,Indiana Pacers,2,10,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,34,258,1,1,20250104,IND,PHX,2024-25
2930,Shot Chart Detail,0022400480,173,1628418,Thomas Bryant,1610612754,Indiana Pacers,2,10,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-189,194,1,0,20250104,IND,PHX,2024-25
2931,Shot Chart Detail,0022400480,177,1641767,Ben Sheppard,1610612754,Indiana Pacers,2,9,41,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-221,-12,1,1,20250104,IND,PHX,2024-25
2932,Shot Chart Detail,0022400480,189,1641716,Jarace Walker,1610612754,Indiana Pacers,2,9,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-74,245,1,0,20250104,IND,PHX,2024-25
2933,Shot Chart Detail,0022400480,192,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,8,45,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-83,75,1,0,20250104,IND,PHX,2024-25
2934,Shot Chart Detail,0022400480,204,204456,T.J. McConnell,1610612754,Indiana Pacers,2,8,38,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-11,132,1,1,20250104,IND,PHX,2024-25
2935,Shot Chart Detail,0022400480,208,204456,T.J. McConnell,1610612754,Indiana Pacers,2,8,5,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,37,32,1,0,20250104,IND,PHX,2024-25
2936,Shot Chart Detail,0022400480,219,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,7,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-146,5,1,1,20250104,IND,PHX,2024-25
2937,Shot Chart Detail,0022400480,226,1641767,Ben Sheppard,1610612754,Indiana Pacers,2,7,8,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,137,242,1,0,20250104,IND,PHX,2024-25
2938,Shot Chart Detail,0022400480,228,1628418,Thomas Bryant,1610612754,Indiana Pacers,2,7,3,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-25,8,1,0,20250104,IND,PHX,2024-25
2939,Shot Chart Detail,0022400480,231,1628418,Thomas Bryant,1610612754,Indiana Pacers,2,7,1,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,13,1,0,20250104,IND,PHX,2024-25
2940,Shot Chart Detail,0022400480,239,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,6,55,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,150,220,1,1,20250104,IND,PHX,2024-25
2941,Shot Chart Detail,0022400480,246,1629614,Andrew Nembhard,1610612754,Indiana Pacers,2,6,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,33,99,320,1,1,20250104,IND,PHX,2024-25
2942,Shot Chart Detail,0022400480,249,1628418,Thomas Bryant,1610612754,Indiana Pacers,2,5,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,25,1,0,20250104,IND,PHX,2024-25
2943,Shot Chart Detail,0022400480,253,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,4,51,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,38,119,1,0,20250104,IND,PHX,2024-25
2944,Shot Chart Detail,0022400480,266,1630167,Obi Toppin,1610612754,Indiana Pacers,2,4,14,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,33,29,1,1,20250104,IND,PHX,2024-25
2945,Shot Chart Detail,0022400480,279,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,3,30,Missed Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-69,121,1,0,20250104,IND,PHX,2024-25
2946,Shot Chart Detail,0022400480,283,1626167,Myles Turner,1610612754,Indiana Pacers,2,2,55,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,36,79,1,0,20250104,IND,PHX,2024-25
2947,Shot Chart Detail,0022400480,294,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,89,272,1,0,20250104,IND,PHX,2024-25
2948,Shot Chart Detail,0022400480,299,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,1,52,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-15,1,0,20250104,IND,PHX,2024-25
2949,Shot Chart Detail,0022400480,303,1626167,Myles Turner,1610612754,Indiana Pacers,2,1,23,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,27,1,1,20250104,IND,PHX,2024-25
2950,Shot Chart Detail,0022400480,308,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,0,59,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,12,19,1,1,20250104,IND,PHX,2024-25
2951,Shot Chart Detail,0022400480,312,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,33,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,170,225,1,0,20250104,IND,PHX,2024-25
2952,Shot Chart Detail,0022400480,316,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-225,6,1,0,20250104,IND,PHX,2024-25
2953,Shot Chart Detail,0022400480,331,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,11,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-114,243,1,0,20250104,IND,PHX,2024-25
2954,Shot Chart Detail,0022400480,338,1629614,Andrew Nembhard,1610612754,Indiana Pacers,3,10,36,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-49,254,1,1,20250104,IND,PHX,2024-25
2955,Shot Chart Detail,0022400480,344,1626167,Myles Turner,1610612754,Indiana Pacers,3,10,6,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,54,280,1,1,20250104,IND,PHX,2024-25
2956,Shot Chart Detail,0022400480,349,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-237,1,1,1,20250104,IND,PHX,2024-25
2957,Shot Chart Detail,0022400480,353,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,5,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-20,190,1,0,20250104,IND,PHX,2024-25
2958,Shot Chart Detail,0022400480,357,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,8,45,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,233,147,1,1,20250104,IND,PHX,2024-25
2959,Shot Chart Detail,0022400480,373,1626167,Myles Turner,1610612754,Indiana Pacers,3,7,56,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,13,25,1,1,20250104,IND,PHX,2024-25
2960,Shot Chart Detail,0022400480,389,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,6,51,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,28,1,1,20250104,IND,PHX,2024-25
2961,Shot Chart Detail,0022400480,395,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,233,127,1,0,20250104,IND,PHX,2024-25
2962,Shot Chart Detail,0022400480,400,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,45,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,210,172,1,0,20250104,IND,PHX,2024-25
2963,Shot Chart Detail,0022400480,402,1626167,Myles Turner,1610612754,Indiana Pacers,3,5,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250104,IND,PHX,2024-25
2964,Shot Chart Detail,0022400480,407,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,27,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,39,1,0,20250104,IND,PHX,2024-25
2965,Shot Chart Detail,0022400480,414,1626167,Myles Turner,1610612754,Indiana Pacers,3,5,8,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-15,10,1,0,20250104,IND,PHX,2024-25
2966,Shot Chart Detail,0022400480,420,1626167,Myles Turner,1610612754,Indiana Pacers,3,4,35,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,17,1,1,20250104,IND,PHX,2024-25
2967,Shot Chart Detail,0022400480,424,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,48,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,157,1,1,0,20250104,IND,PHX,2024-25
2968,Shot Chart Detail,0022400480,443,1630167,Obi Toppin,1610612754,Indiana Pacers,3,3,23,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-31,37,1,1,20250104,IND,PHX,2024-25
2969,Shot Chart Detail,0022400480,457,1641767,Ben Sheppard,1610612754,Indiana Pacers,3,2,26,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,186,197,1,1,20250104,IND,PHX,2024-25
2970,Shot Chart Detail,0022400480,470,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,1,38,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-64,188,1,1,20250104,IND,PHX,2024-25
2971,Shot Chart Detail,0022400480,475,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,3,1,10,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-28,8,1,1,20250104,IND,PHX,2024-25
2972,Shot Chart Detail,0022400480,479,1627783,Pascal Siakam,1610612754,Indiana Pacers,3,1,0,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,25,1,0,20250104,IND,PHX,2024-25
2973,Shot Chart Detail,0022400480,484,204456,T.J. McConnell,1610612754,Indiana Pacers,3,0,21,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,112,5,1,1,20250104,IND,PHX,2024-25
2974,Shot Chart Detail,0022400480,490,1630167,Obi Toppin,1610612754,Indiana Pacers,3,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-153,285,1,0,20250104,IND,PHX,2024-25
2975,Shot Chart Detail,0022400480,520,1641767,Ben Sheppard,1610612754,Indiana Pacers,4,10,41,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,2,1,0,20250104,IND,PHX,2024-25
2976,Shot Chart Detail,0022400480,532,204456,T.J. McConnell,1610612754,Indiana Pacers,4,10,7,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-9,137,1,0,20250104,IND,PHX,2024-25
2977,Shot Chart Detail,0022400480,534,1641716,Jarace Walker,1610612754,Indiana Pacers,4,10,0,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,11,1,1,20250104,IND,PHX,2024-25
2978,Shot Chart Detail,0022400480,543,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,9,31,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,17,25,1,0,20250104,IND,PHX,2024-25
2979,Shot Chart Detail,0022400480,548,204456,T.J. McConnell,1610612754,Indiana Pacers,4,9,12,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,153,11,1,1,20250104,IND,PHX,2024-25
2980,Shot Chart Detail,0022400480,553,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,8,21,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-89,176,1,1,20250104,IND,PHX,2024-25
2981,Shot Chart Detail,0022400480,557,1641716,Jarace Walker,1610612754,Indiana Pacers,4,7,36,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-183,194,1,1,20250104,IND,PHX,2024-25
2982,Shot Chart Detail,0022400480,576,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,7,9,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,27,1,1,20250104,IND,PHX,2024-25
2983,Shot Chart Detail,0022400480,580,1626167,Myles Turner,1610612754,Indiana Pacers,4,6,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,100,247,1,0,20250104,IND,PHX,2024-25
2984,Shot Chart Detail,0022400480,582,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,4,6,31,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,20,26,1,0,20250104,IND,PHX,2024-25
2985,Shot Chart Detail,0022400480,586,1629614,Andrew Nembhard,1610612754,Indiana Pacers,4,6,7,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,40,115,1,1,20250104,IND,PHX,2024-25
2986,Shot Chart Detail,0022400480,589,1626167,Myles Turner,1610612754,Indiana Pacers,4,5,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,45,270,1,0,20250104,IND,PHX,2024-25
2987,Shot Chart Detail,0022400480,592,1626167,Myles Turner,1610612754,Indiana Pacers,4,4,44,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,23,1,1,20250104,IND,PHX,2024-25
2988,Shot Chart Detail,0022400480,595,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,-58,299,1,1,20250104,IND,PHX,2024-25
2989,Shot Chart Detail,0022400480,605,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,3,22,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,18,-178,48,1,0,20250104,IND,PHX,2024-25
2990,Shot Chart Detail,0022400480,611,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,172,210,1,0,20250104,IND,PHX,2024-25
2991,Shot Chart Detail,0022400480,618,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,26,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-64,265,1,1,20250104,IND,PHX,2024-25
2992,Shot Chart Detail,0022400480,621,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,1,51,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-120,99,1,0,20250104,IND,PHX,2024-25
2993,Shot Chart Detail,0022400480,623,1627783,Pascal Siakam,1610612754,Indiana Pacers,4,1,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250104,IND,PHX,2024-25
2994,Shot Chart Detail,0022400480,626,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,1,16,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,192,211,1,1,20250104,IND,PHX,2024-25
2995,Shot Chart Detail,0022400480,649,1628418,Thomas Bryant,1610612754,Indiana Pacers,4,0,44,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,16,1,1,20250104,IND,PHX,2024-25
2996,Shot Chart Detail,0022400495,12,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,10,57,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-140,104,1,1,20250106,BKN,IND,2024-25
2997,Shot Chart Detail,0022400495,20,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,10,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-75,257,1,0,20250106,BKN,IND,2024-25
2998,Shot Chart Detail,0022400495,24,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,54,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,32,6,327,1,1,20250106,BKN,IND,2024-25
2999,Shot Chart Detail,0022400495,29,1626167,Myles Turner,1610612754,Indiana Pacers,1,9,5,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,8,1,1,20250106,BKN,IND,2024-25
3000,Shot Chart Detail,0022400495,33,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,8,41,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,180,1,0,20250106,BKN,IND,2024-25
3001,Shot Chart Detail,0022400495,41,1627783,Pascal Siakam,1610612754,Indiana Pacers,1,7,28,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-47,27,1,0,20250106,BKN,IND,2024-25
3002,Shot Chart Detail,0022400495,44,1626167,Myles Turner,1610612754,Indiana Pacers,1,7,22,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20250106,BKN,IND,2024-25
3003,Shot Chart Detail,0022400495,51,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,7,7,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,12,1,0,20250106,BKN,IND,2024-25
3004,Shot Chart Detail,0022400495,55,1629614,Andrew Nembhard,1610612754,Indiana Pacers,1,6,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-163,197,1,0,20250106,BKN,IND,2024-25
3005,Shot Chart Detail,0022400495,62,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,6,17,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,31,12,1,1,20250106,BKN,IND,2024-25
3006,Shot Chart Detail,0022400495,70,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,1,5,36,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,21,59,209,1,0,20250106,BKN,IND,2024-25
3007,Shot Chart Detail,0022400495,72,1626167,Myles Turner,1610612754,Indiana Pacers,1,5,31,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250106,BKN,IND,2024-25
3008,Shot Chart Detail,0022400495,75,1630167,Obi Toppin,1610612754,Indiana Pacers,1,4,58,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-6,136,1,0,20250106,BKN,IND,2024-25
3009,Shot Chart Detail,0022400495,98,1630167,Obi Toppin,1610612754,Indiana Pacers,1,4,4,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,11,1,1,20250106,BKN,IND,2024-25
